Player ID,Date,Team,Opponent,Rebounds,Predicted Rebounds (Linear Model),Predicted Rebounds (Random Forest)
colliza01,2023-12-17,SAS,NOP,5.0,3.4499581619364226,3.14
colliza01,2023-12-19,SAS,MIL,8.0,7.06198706610682,6.92
colliza01,2023-12-21,SAS,CHI,9.0,7.057573664951372,6.77
colliza01,2023-12-23,SAS,DAL,5.0,6.566368676793549,7.64
colliza01,2023-12-26,SAS,UTA,4.0,6.551563256275266,7.25
colliza01,2023-12-28,SAS,POR,7.0,5.901506129812774,6.09
colliza01,2023-12-29,SAS,POR,3.0,3.4643968716383955,3.69
colliza01,2024-01-19,SAS,CHO,4.0,5.5310181004136005,5.65
colliza01,2024-01-20,SAS,WAS,3.0,2.9423237893973844,3.16
colliza01,2024-01-22,SAS,PHI,6.0,5.006923581137041,5.15
colliza01,2024-01-24,SAS,OKC,3.0,3.0496139668769757,2.93
colliza01,2024-01-26,SAS,POR,3.0,4.560453554566309,3.87
colliza01,2024-02-02,SAS,NOP,2.0,2.475626281751073,2.16
colliza01,2024-02-03,SAS,CLE,9.0,6.114164748135199,5.08
colliza01,2024-02-07,SAS,MIA,4.0,3.1173183229604327,2.45
colliza01,2024-02-08,SAS,ORL,3.0,6.148799520576849,6.0425
colliza01,2024-02-10,SAS,BRK,1.0,2.4869835723569462,2.88
colliza01,2024-02-12,SAS,TOR,2.0,2.4468936245615187,2.42
colliza01,2024-02-14,SAS,DAL,12.0,6.660973948089777,6.38
colliza01,2024-02-22,SAS,SAC,3.0,2.667035434449412,2.22
colliza01,2024-02-23,SAS,LAL,3.0,7.701725506192375,9.34
colliza01,2024-02-25,SAS,UTA,8.0,5.625343104035618,4.49
colliza01,2024-02-27,SAS,MIN,1.0,2.0812074245154712,2.32
colliza01,2024-02-29,SAS,OKC,5.0,6.636751203003802,6.19
colliza01,2024-03-03,SAS,IND,2.0,1.5004401782198196,1.6
colliza01,2024-03-05,SAS,HOU,6.0,5.499915232864538,5.66
colliza01,2024-03-07,SAS,SAC,7.0,4.516829000283724,5.54
colliza01,2024-03-09,SAS,GSW,2.0,4.017355262616743,3.45
colliza01,2024-03-11,SAS,GSW,10.0,8.546024643811107,7.84
colliza01,2024-03-12,SAS,HOU,2.0,1.9349433919127998,2.18
colliza01,2024-03-15,SAS,DEN,6.0,7.9891330805169245,8.43
colliza01,2024-03-17,SAS,BRK,7.0,4.413762794394037,4.98
colliza01,2024-03-22,SAS,MEM,4.0,4.945601087866336,4.46
colliza01,2024-03-23,SAS,PHO,3.0,5.021468043607509,5.67
colliza01,2024-03-25,SAS,PHO,5.0,4.4206305351099235,4.67
colliza01,2024-03-27,SAS,UTA,0.0,1.4185636801698582,0.61
colliza01,2024-03-29,SAS,NYK,3.0,4.006428575563224,4.57
colliza01,2024-03-31,SAS,GSW,8.0,4.042799386091563,4.03
colliza01,2024-04-02,SAS,DEN,8.0,5.560667282083799,6.08
colliza01,2024-04-05,SAS,NOP,7.0,7.4878416522332385,7.98
colliza01,2024-04-07,SAS,PHI,4.0,5.9632323143420045,4.5
colliza01,2024-04-09,SAS,MEM,7.0,6.9560774687248434,7.07
colliza01,2024-04-10,SAS,OKC,7.0,5.414818001816428,5.15
colliza01,2024-04-12,SAS,DEN,6.0,6.4330354630469655,6.18
colliza01,2024-04-14,SAS,DET,9.0,7.969978658460772,7.38
conlemi01,2023-10-25,MIN,TOR,4.0,2.5351349021098692,2.92
conlemi01,2023-10-28,MIN,MIA,4.0,3.086730279219024,2.62
conlemi01,2023-10-30,MIN,ATL,2.0,3.088524603335903,2.43
conlemi01,2023-11-01,MIN,DEN,3.0,3.50986786730363,3.37
conlemi01,2023-11-04,MIN,UTA,3.0,2.4701155752895505,2.68
conlemi01,2023-11-06,MIN,BOS,2.0,2.481264018920703,2.4633333333333334
conlemi01,2023-11-08,MIN,NOP,4.0,3.5046798690743115,3.32
conlemi01,2023-11-10,MIN,SAS,3.0,2.490514387790437,2.1780000000000004
conlemi01,2023-11-12,MIN,GSW,5.0,4.552143591415222,4.23
conlemi01,2023-11-14,MIN,GSW,2.0,2.5127884573194237,2.48
conlemi01,2023-11-15,MIN,PHO,2.0,3.498184222629549,3.23
conlemi01,2023-11-18,MIN,NOP,3.0,2.451307309078612,2.4
conlemi01,2023-11-20,MIN,NYK,1.0,1.4842658755529348,1.92
conlemi01,2023-11-22,MIN,PHI,0.0,1.4666672350239338,1.7
conlemi01,2023-11-24,MIN,SAC,3.0,1.9679817982694996,2.36
conlemi01,2023-11-26,MIN,MEM,4.0,1.9578316196219856,2.69
conlemi01,2023-11-28,MIN,OKC,2.0,2.5467080954885803,2.49
conlemi01,2023-11-30,MIN,UTA,3.0,3.4988397551675616,3.4
conlemi01,2023-12-02,MIN,CHO,5.0,3.523963965627473,3.47
conlemi01,2023-12-06,MIN,SAS,4.0,3.4901597084556006,3.19
conlemi01,2023-12-08,MIN,MEM,4.0,4.510418688525911,4.39
conlemi01,2023-12-11,MIN,NOP,5.0,4.50478111946673,4.68
conlemi01,2023-12-14,MIN,DAL,2.0,2.9714056057948675,2.298
conlemi01,2023-12-16,MIN,IND,2.0,3.4385833845534903,3.36
conlemi01,2023-12-18,MIN,MIA,1.0,1.4593712766826663,1.09
conlemi01,2023-12-20,MIN,PHI,0.0,0.9465020427969472,1.33
conlemi01,2023-12-21,MIN,LAL,1.0,0.9859819689164859,1.04
conlemi01,2023-12-23,MIN,SAC,7.0,3.6004680582803803,4.15
conlemi01,2023-12-26,MIN,OKC,2.0,1.6424475774307234,1.39
conlemi01,2023-12-28,MIN,DAL,2.0,4.61256996628187,5.34
conlemi01,2023-12-30,MIN,LAL,4.0,3.049292712074822,3.43
conlemi01,2024-01-01,MIN,NYK,2.0,2.040927933220193,2.01
conlemi01,2024-01-03,MIN,NOP,0.0,2.016346502600649,0.92
conlemi01,2024-01-05,MIN,HOU,2.0,1.978011735199706,1.95
conlemi01,2024-01-07,MIN,DAL,1.0,0.4520671674084414,0.22
conlemi01,2024-01-09,MIN,ORL,3.0,2.515807593295788,2.48
conlemi01,2024-01-12,MIN,POR,4.0,2.555445568974441,3.27
conlemi01,2024-01-14,MIN,LAC,2.0,2.558234930701996,2.51
conlemi01,2024-01-17,MIN,DET,3.0,3.5111916774893714,3.85
conlemi01,2024-01-18,MIN,MEM,4.0,3.0031594828285866,3.14
conlemi01,2024-01-20,MIN,OKC,3.0,3.013483857921217,2.98
conlemi01,2024-01-25,MIN,BRK,2.0,3.0000048147804614,2.86
conlemi01,2024-01-31,MIN,DAL,4.0,3.4942155207120935,3.21
conlemi01,2024-02-02,MIN,ORL,5.0,3.4826596586472682,3.1675
conlemi01,2024-02-04,MIN,HOU,3.0,3.5488896102224503,3.25
conlemi01,2024-02-06,MIN,CHI,0.0,2.4826475334913045,1.14
conlemi01,2024-02-08,MIN,MIL,5.0,3.9381081214137748,4.25
conlemi01,2024-02-12,MIN,LAC,4.0,1.9374545493342878,2.12
conlemi01,2024-02-13,MIN,POR,4.0,4.484300244818618,4.62
conlemi01,2024-02-15,MIN,POR,4.0,3.962053668206522,3.69
conlemi01,2024-02-23,MIN,MIL,2.0,2.941359416241077,3.36
conlemi01,2024-02-24,MIN,BRK,3.0,3.4266989979526072,3.61
conlemi01,2024-02-27,MIN,SAS,0.0,0.9103575073160443,1.5
conlemi01,2024-02-28,MIN,MEM,5.0,3.9784693596690146,4.26
conlemi01,2024-03-01,MIN,SAC,3.0,1.468221683202875,1.56
conlemi01,2024-03-03,MIN,LAC,7.0,6.091779996625609,6.8
conlemi01,2024-03-04,MIN,POR,2.0,2.5389127823796636,2.3
conlemi01,2024-03-07,MIN,IND,5.0,5.990607321451324,5.51
conlemi01,2024-03-08,MIN,CLE,3.0,2.519166115962816,2.75
conlemi01,2024-03-10,MIN,LAL,3.0,4.0368384078939,4.22
conlemi01,2024-03-12,MIN,LAC,3.0,2.998254234650119,2.93
conlemi01,2024-03-16,MIN,UTA,2.0,2.483504995667719,2.49
conlemi01,2024-03-18,MIN,UTA,1.0,1.9515307518469271,1.62
conlemi01,2024-03-19,MIN,DEN,6.0,4.016821876409172,4.29
conlemi01,2024-03-22,MIN,CLE,2.0,1.5576492798536505,1.43
conlemi01,2024-03-24,MIN,GSW,1.0,3.565552562734999,4.23
conlemi01,2024-03-27,MIN,DET,0.0,0.9942530374362736,1.09
conlemi01,2024-03-29,MIN,DEN,3.0,1.961594580207332,1.89
conlemi01,2024-03-31,MIN,CHI,1.0,0.5260509676599707,0.74
conlemi01,2024-04-02,MIN,HOU,2.0,2.561921822954758,2.911666666666666
conlemi01,2024-04-05,MIN,PHO,0.0,0.51194987233613,0.41
conlemi01,2024-04-07,MIN,LAL,4.0,3.029844384056194,2.958333333333334
conlemi01,2024-04-09,MIN,WAS,2.0,1.0094707860077048,0.66
conlemi01,2024-04-10,MIN,DEN,4.0,4.075879434891693,3.85
conlemi01,2024-04-12,MIN,ATL,6.0,4.014373295802489,4.02
conlemi01,2024-04-14,MIN,PHO,4.0,4.039327184033747,4.05
connapa01,2023-10-26,MIL,PHI,2.0,1.4572527799989679,1.87
connapa01,2023-10-29,MIL,ATL,3.0,1.484569237386708,1.49
connapa01,2023-10-30,MIL,MIA,5.0,3.553912463285386,3.85
connapa01,2023-11-01,MIL,TOR,2.0,2.572444566836687,2.08
connapa01,2023-11-03,MIL,NYK,2.0,3.575784666088486,2.7
connapa01,2023-11-06,MIL,BRK,1.0,1.4850342673974612,1.09
connapa01,2023-11-08,MIL,DET,0.0,0.9424412612527018,1.09
connapa01,2023-11-09,MIL,IND,2.0,1.450727515721536,1.67
connapa01,2023-11-11,MIL,ORL,3.0,1.4899818090488155,1.004
connapa01,2023-11-13,MIL,CHI,8.0,5.152412241153955,4.59
connapa01,2023-11-15,MIL,TOR,7.0,5.1773715195838035,4.52
connapa01,2023-11-17,MIL,CHO,7.0,7.537996192102935,7.35
connapa01,2023-11-18,MIL,DAL,5.0,5.995243940679157,5.85
connapa01,2023-11-20,MIL,WAS,4.0,5.424222784368595,5.85
connapa01,2023-11-22,MIL,BOS,3.0,3.9535662679813988,4.02
connapa01,2023-11-24,MIL,WAS,4.0,3.9783895762486927,4.0
connapa01,2023-11-26,MIL,POR,4.0,3.4839742176278983,3.68
connapa01,2023-11-28,MIL,MIA,1.0,2.450204133581981,2.32
connapa01,2023-12-16,MIL,DET,4.0,3.9577492826483343,3.96
connapa01,2023-12-17,MIL,HOU,2.0,1.3983696561500787,1.34
connapa01,2023-12-19,MIL,SAS,3.0,3.4814905294290193,3.56
connapa01,2023-12-21,MIL,ORL,8.0,5.062997266477713,4.97
connapa01,2023-12-23,MIL,NYK,8.0,5.621835710757034,6.43
connapa01,2023-12-25,MIL,NYK,7.0,7.52234732658767,7.46
connapa01,2023-12-27,MIL,BRK,1.0,4.417236833836512,5.2
connapa01,2023-12-29,MIL,CLE,1.0,3.798033236115534,3.91
connapa01,2024-01-01,MIL,IND,2.0,1.4766969842927993,1.35
connapa01,2024-01-03,MIL,IND,2.0,1.4993635811528303,1.37
connapa01,2024-01-04,MIL,SAS,6.0,4.109595106791688,4.59
connapa01,2024-01-06,MIL,HOU,1.0,1.584785025422233,1.63
connapa01,2024-01-08,MIL,UTA,2.0,4.10911491897898,3.77
connapa01,2024-01-11,MIL,BOS,1.0,0.9846658487604105,1.0
connapa01,2024-01-13,MIL,GSW,2.0,1.9923292785593762,1.98
connapa01,2024-01-14,MIL,SAC,3.0,2.0085022693113705,1.95
connapa01,2024-01-17,MIL,CLE,1.0,1.5063780360848023,1.72
connapa01,2024-01-20,MIL,DET,4.0,3.5547651751382494,3.77
connapa01,2024-01-22,MIL,DET,1.0,1.009785162083623,1.0
connapa01,2024-01-24,MIL,CLE,1.0,2.5806791922899026,1.67
connapa01,2024-01-26,MIL,CLE,0.0,0.4977227174739796,0.185
connapa01,2024-01-27,MIL,NOP,3.0,2.0332412002553233,2.13
connapa01,2024-01-29,MIL,DEN,1.0,0.5418392805777585,0.17
connapa01,2024-01-31,MIL,POR,1.0,2.061181257528133,2.53
connapa01,2024-02-03,MIL,DAL,3.0,2.062266213217555,2.37
connapa01,2024-02-04,MIL,UTA,4.0,2.5152897711506736,2.04
connapa01,2024-02-06,MIL,PHO,6.0,4.58422504391645,4.15
connapa01,2024-02-08,MIL,MIN,2.0,3.077353509448333,2.77
connapa01,2024-02-09,MIL,CHO,6.0,6.060156426685587,5.95
connapa01,2024-02-12,MIL,DEN,5.0,3.4716819784851736,3.17
connapa01,2024-02-13,MIL,MIA,6.0,5.977681055044344,6.01
connapa01,2024-02-15,MIL,MEM,5.0,4.986067995277101,4.94
connapa01,2024-02-23,MIL,MIN,4.0,4.983415467049446,5.65
connapa01,2024-02-25,MIL,PHI,5.0,4.954751075194669,5.0
connapa01,2024-02-27,MIL,CHO,3.0,3.4141821758155633,3.25
connapa01,2024-02-29,MIL,CHO,1.0,2.9160978624318012,3.88
connapa01,2024-03-01,MIL,CHI,1.0,1.8962846451851565,2.25
connapa01,2024-03-04,MIL,LAC,1.0,0.9562721334609091,0.9
connapa01,2024-03-06,MIL,GSW,2.0,1.5041616580769117,1.66
connapa01,2024-03-08,MIL,LAL,6.0,3.6036866966530248,4.7
connapa01,2024-03-10,MIL,LAC,3.0,2.5835935628060165,2.56
connapa01,2024-03-12,MIL,SAC,4.0,5.069891287056225,4.996666666666667
connapa01,2024-03-14,MIL,PHI,3.0,3.0070210810761338,2.97
connapa01,2024-03-17,MIL,PHO,2.0,3.002065540518023,3.18
connapa01,2024-03-20,MIL,BOS,5.0,4.033223932389438,4.11
connapa01,2024-03-21,MIL,BRK,0.0,0.9710723229728336,1.55
connapa01,2024-03-24,MIL,OKC,1.0,3.015353167803915,3.88
connapa01,2024-03-26,MIL,LAL,3.0,1.4574802587215925,1.61
connapa01,2024-03-28,MIL,NOP,1.0,1.0197885492644243,1.0
connapa01,2024-03-30,MIL,ATL,3.0,3.0597449630247664,3.08
connapa01,2024-04-02,MIL,WAS,8.0,4.563318170022606,4.53
connapa01,2024-04-03,MIL,MEM,6.0,4.646167002119544,3.5
connapa01,2024-04-05,MIL,TOR,4.0,6.11357667490016,6.98
connapa01,2024-04-07,MIL,NYK,1.0,3.4917879291730567,4.7
connapa01,2024-04-09,MIL,BOS,3.0,3.4311561423518957,3.74
connapa01,2024-04-10,MIL,ORL,2.0,1.44388716666654,1.23
connapa01,2024-04-12,MIL,OKC,1.0,2.002043530182183,1.76
connapa01,2024-04-14,MIL,ORL,1.0,1.5297705405717736,1.41
coulibi01,2023-11-13,WAS,TOR,7.0,4.6410413052985255,4.93
coulibi01,2023-11-15,WAS,DAL,8.0,7.525894465056643,7.46
coulibi01,2023-11-17,WAS,NYK,3.0,4.97195635393948,4.6
coulibi01,2023-11-20,WAS,MIL,3.0,5.406045834299471,5.91
coulibi01,2023-11-22,WAS,CHO,0.0,1.4549356428237907,1.14
coulibi01,2023-11-25,WAS,ATL,3.0,2.962512528325127,2.96
coulibi01,2023-11-27,WAS,DET,4.0,1.98705807803083,1.33
coulibi01,2023-11-29,WAS,ORL,5.0,4.0569358993103615,4.13
coulibi01,2023-12-01,WAS,ORL,5.0,4.511742466674174,4.59
coulibi01,2023-12-06,WAS,PHI,1.0,2.9926231731613413,3.56
coulibi01,2023-12-08,WAS,BRK,10.0,7.554599839731596,7.53
coulibi01,2023-12-11,WAS,PHI,8.0,4.596112291191457,4.93
coulibi01,2023-12-13,WAS,NOP,5.0,7.63109449583161,8.58
coulibi01,2023-12-15,WAS,IND,5.0,6.526217070569883,7.47
coulibi01,2023-12-17,WAS,PHO,1.0,2.9051635464447974,2.99
coulibi01,2023-12-18,WAS,SAC,4.0,4.397925215116998,4.64
coulibi01,2023-12-21,WAS,POR,2.0,1.3841300280279931,1.8
coulibi01,2023-12-22,WAS,GSW,3.0,3.4868162190707155,3.49
coulibi01,2023-12-26,WAS,ORL,6.0,4.028829938986312,5.24
coulibi01,2023-12-27,WAS,TOR,4.0,3.5098452800358575,3.51
coulibi01,2023-12-29,WAS,BRK,6.0,6.05570542453104,6.18
coulibi01,2023-12-31,WAS,ATL,4.0,4.020740104979832,4.02
coulibi01,2024-01-03,WAS,CLE,5.0,5.493308121209363,5.6572499999999994
coulibi01,2024-01-05,WAS,CLE,7.0,5.516374602300134,5.52
coulibi01,2024-01-06,WAS,NYK,3.0,3.9962840915958653,4.33
coulibi01,2024-01-08,WAS,OKC,5.0,5.993168228255162,5.72
coulibi01,2024-01-10,WAS,IND,6.0,4.459481590307171,3.95
coulibi01,2024-01-13,WAS,ATL,6.0,5.44238764735613,5.28
coulibi01,2024-01-15,WAS,DET,4.0,4.993153793667033,4.94
coulibi01,2024-01-18,WAS,NYK,3.0,4.44257662197159,5.13
coulibi01,2024-01-20,WAS,SAS,4.0,3.964167772663941,4.06
coulibi01,2024-01-21,WAS,DEN,3.0,2.941150187135771,3.03
coulibi01,2024-01-24,WAS,MIN,0.0,1.9584482665168057,1.72
coulibi01,2024-01-25,WAS,UTA,1.0,1.9055533432667573,2.48
coulibi01,2024-01-27,WAS,DET,7.0,3.4812802640721503,3.41
coulibi01,2024-01-29,WAS,SAS,1.0,1.0973894680530454,0.98
coulibi01,2024-01-31,WAS,LAC,4.0,5.660476935299651,4.85
coulibi01,2024-02-02,WAS,MIA,4.0,2.429754207636905,2.97
coulibi01,2024-02-04,WAS,PHO,1.0,2.4390119850093024,3.3
coulibi01,2024-02-07,WAS,CLE,3.0,3.4836353136111446,3.45
coulibi01,2024-02-09,WAS,BOS,8.0,4.5197755455816875,4.55
coulibi01,2024-02-10,WAS,PHI,5.0,4.065924902616253,3.59
coulibi01,2024-02-12,WAS,DAL,7.0,7.5825028879282454,7.52
coulibi01,2024-02-14,WAS,NOP,3.0,3.996118359128815,4.23
coulibi01,2024-02-22,WAS,DEN,1.0,3.9363392855865604,3.08
coulibi01,2024-02-23,WAS,OKC,5.0,3.8911570423448705,3.89
coulibi01,2024-02-25,WAS,CLE,1.0,0.958963238124867,0.98
coulibi01,2024-03-04,WAS,UTA,4.0,4.529168561033179,4.59
coulibi01,2024-03-06,WAS,ORL,4.0,2.438175770507125,2.3
coulibi01,2024-03-08,WAS,CHO,4.0,3.9841221110205405,3.91
coulibi01,2024-03-10,WAS,MIA,4.0,3.9754013567010915,4.01
coulibi01,2024-03-12,WAS,MEM,5.0,4.506572912757676,4.71
coulibi01,2024-03-14,WAS,HOU,3.0,3.4780699788089477,3.09
coulibi01,2024-03-16,WAS,CHI,8.0,6.5724557444333005,7.19
councri01,2024-02-07,PHI,GSW,0.0,2.6361363998020155,4.94
councri01,2024-02-09,PHI,ATL,2.0,1.0719598388043454,0.87
councri01,2024-02-10,PHI,WAS,10.0,5.178998830459257,7.2
councri01,2024-02-12,PHI,CLE,5.0,3.728043221120646,4.18
councri01,2024-02-14,PHI,MIA,4.0,7.158635115982222,7.64
councri01,2024-02-22,PHI,NYK,2.0,3.5079539430243933,3.88
councri01,2024-02-23,PHI,CLE,1.0,2.433801678460314,2.68
councri01,2024-02-25,PHI,MIL,1.0,1.4899720336661577,1.68
councri01,2024-02-27,PHI,BOS,4.0,2.534807152221445,1.51
councri01,2024-03-01,PHI,CHO,1.0,1.0831786736400586,1.02
councri01,2024-03-06,PHI,MEM,1.0,2.589705903764565,2.13
councri01,2024-03-08,PHI,NOP,0.0,0.518363940914079,0.18
councri01,2024-03-12,PHI,NYK,0.0,0.4882405077752717,0.73
councri01,2024-03-20,PHI,PHO,0.0,0.015759094072102593,0.0
councri01,2024-03-24,PHI,LAC,0.0,0.007770888781381135,0.0
councri01,2024-03-25,PHI,SAC,2.0,1.0497745898053195,0.7
councri01,2024-03-29,PHI,CLE,0.0,0.057756037722125876,0.0
councri01,2024-03-31,PHI,TOR,0.0,1.074164552218262,1.34
councri01,2024-04-06,PHI,MEM,0.0,0.01824207153062837,0.0
councri01,2024-04-07,PHI,SAS,2.0,1.0652932303113707,1.0868333333333333
councri01,2024-04-09,PHI,DET,1.0,0.580447194626171,0.8120476190476189
councri01,2024-04-12,PHI,ORL,0.0,1.082571427852739,1.56
councri01,2024-04-14,PHI,BRK,2.0,1.5352055875365658,1.4195238095238096
covinro01,2023-10-25,LAC,POR,4.0,5.557099930259681,6.013333333333333
covinro01,2023-10-27,LAC,UTA,1.0,1.537053654523051,1.55
covinro01,2023-10-29,LAC,SAS,3.0,3.4998753732844468,3.38
covinro01,2023-11-02,PHI,TOR,0.0,0.4750321870851584,0.44
covinro01,2023-11-04,PHI,PHO,4.0,3.464285039681075,3.63
covinro01,2023-11-06,PHI,WAS,0.0,0.026495483965653654,0.0
covinro01,2023-11-08,PHI,BOS,3.0,3.4784959637094484,3.37
covinro01,2023-11-10,PHI,DET,0.0,0.049343076444406275,0.0
covinro01,2023-11-12,PHI,IND,5.0,3.989249762988197,4.2
covinro01,2023-11-14,PHI,IND,1.0,0.5595413366393276,0.39
covinro01,2023-11-15,PHI,BOS,6.0,5.580228609698698,5.04
covinro01,2023-11-17,PHI,ATL,7.0,3.987347310317044,4.01
covinro01,2023-11-19,PHI,BRK,2.0,4.015784113484344,4.07
covinro01,2023-11-21,PHI,CLE,7.0,6.977827105405464,6.87
covinro01,2023-11-22,PHI,MIN,6.0,3.944753251476311,3.59
covinro01,2023-11-25,PHI,OKC,1.0,3.9255129803254123,2.2
covinro01,2023-11-27,PHI,LAL,7.0,6.403079717346991,6.37
covinro01,2023-11-29,PHI,NOP,7.0,3.858130384537034,4.56
covinro01,2023-12-01,PHI,BOS,5.0,5.965648522005912,5.53
covinro01,2023-12-06,PHI,WAS,1.0,3.920777500135895,5.45
covinro01,2023-12-11,PHI,WAS,4.0,4.3819144094850495,4.67
covinro01,2023-12-13,PHI,DET,6.0,3.395717789842999,2.87
covinro01,2023-12-15,PHI,DET,3.0,3.475271564408763,3.68
covinro01,2023-12-16,PHI,CHO,3.0,4.537131975144316,3.74
covinro01,2023-12-18,PHI,CHI,2.0,2.4797096181863507,2.23
covinro01,2023-12-22,PHI,TOR,3.0,2.983114653416747,3.03
covinro01,2023-12-27,PHI,ORL,1.0,1.4527443047233082,1.56
covinro01,2023-12-29,PHI,HOU,4.0,3.4894743312598266,3.82
covinro01,2023-12-30,PHI,CHI,1.0,0.9905984381327945,1.03
craigto01,2023-10-25,CHI,OKC,7.0,6.460274955677173,6.25
craigto01,2023-10-27,CHI,TOR,5.0,3.4648307764735535,3.09
craigto01,2023-10-28,CHI,DET,3.0,4.983052408419005,4.09
craigto01,2023-10-30,CHI,IND,4.0,4.489787422638332,4.53
craigto01,2023-11-01,CHI,DAL,5.0,3.9370179163550123,3.91
craigto01,2023-11-03,CHI,BRK,6.0,4.984876209120875,4.75
craigto01,2023-11-04,CHI,DEN,6.0,5.504667391052309,5.62
craigto01,2023-11-06,CHI,UTA,3.0,4.4776675782163124,5.72
craigto01,2023-11-08,CHI,PHO,2.0,3.9134636763595285,5.31
craigto01,2023-11-12,CHI,DET,10.0,6.447373746300301,4.44
craigto01,2023-11-13,CHI,MIL,12.0,7.1177896769034,6.56
craigto01,2023-11-15,CHI,ORL,7.0,8.618756680183353,8.82
craigto01,2023-11-17,CHI,ORL,1.0,6.479988476421772,2.93
craigto01,2023-11-18,CHI,MIA,5.0,5.851336645595369,5.66
craigto01,2023-11-20,CHI,MIA,1.0,0.8194859813915598,1.04
craigto01,2023-11-22,CHI,OKC,3.0,4.019179820871537,4.13
craigto01,2023-11-24,CHI,TOR,5.0,3.0169809626596225,3.71
craigto01,2023-11-26,CHI,BRK,3.0,3.0455533888177753,2.9
craigto01,2023-11-28,CHI,BOS,1.0,3.017700942681589,3.5
craigto01,2023-11-30,CHI,MIL,8.0,5.5790348348788195,6.8
craigto01,2023-12-02,CHI,NOP,6.0,3.4995547654802146,4.03
craigto01,2023-12-06,CHI,CHO,4.0,6.1054561990357845,5.995
craigto01,2023-12-08,CHI,SAS,8.0,6.98809335878232,7.39
craigto01,2023-12-11,CHI,MIL,5.0,4.471574349465056,4.4
craigto01,2023-12-12,CHI,DEN,5.0,6.5381565839967,6.56
craigto01,2023-12-14,CHI,MIA,3.0,3.9395944098576496,4.12
craigto01,2023-12-16,CHI,MIA,2.0,3.3954624027856712,4.08
craigto01,2024-02-03,CHI,SAC,3.0,2.9663508753847667,2.98
craigto01,2024-02-06,CHI,MIN,6.0,4.0202726932960005,5.08
craigto01,2024-02-08,CHI,MEM,5.0,4.05968280288044,4.21
craigto01,2024-02-10,CHI,ORL,1.0,3.5378454889935416,3.31
craigto01,2024-02-12,CHI,ATL,6.0,5.430600241706325,5.15
craigto01,2024-02-14,CHI,CLE,5.0,2.9139390545392536,3.81
craigto01,2024-03-07,CHI,GSW,1.0,3.43350048185827,2.8
craigto01,2024-03-09,CHI,LAC,3.0,4.010602366473914,3.74
craigto01,2024-03-11,CHI,DAL,1.0,0.9226796998413136,0.94
craigto01,2024-03-13,CHI,IND,5.0,3.988021887652317,3.76
craigto01,2024-03-14,CHI,LAC,6.0,3.51844995237394,2.33
craigto01,2024-03-16,CHI,WAS,1.0,3.0356638497230977,3.37
craigto01,2024-03-18,CHI,POR,2.0,4.07586714552767,3.66
craigto01,2024-03-21,CHI,HOU,4.0,2.4023111367226577,2.83
craigto01,2024-03-23,CHI,BOS,2.0,2.038756507294864,1.97
craigto01,2024-03-25,CHI,WAS,2.0,3.056028411257385,3.113761904761905
craigto01,2024-03-27,CHI,IND,2.0,2.0140506302177243,1.98
craigto01,2024-03-29,CHI,BRK,1.0,1.495995633308638,1.3
craigto01,2024-03-31,CHI,MIN,4.0,3.0459960479778303,3.09
craigto01,2024-04-01,CHI,ATL,2.0,1.5336991091667378,1.88
craigto01,2024-04-05,CHI,NYK,0.0,2.0076979349905333,0.24
craigto01,2024-04-07,CHI,ORL,1.0,1.5014528670173166,1.32
craigto01,2024-04-09,CHI,NYK,2.0,0.9465226717159948,0.41
craigto01,2024-04-11,CHI,DET,2.0,1.477467479180012,1.41
craigto01,2024-04-12,CHI,WAS,15.0,8.793176996418415,9.54
craigto01,2024-04-14,CHI,NYK,5.0,3.8290648401703624,4.06
crowdja01,2023-10-26,MIL,PHI,4.0,2.428205056744849,2.01
crowdja01,2023-10-29,MIL,ATL,3.0,3.474961731179075,3.56
crowdja01,2023-10-30,MIL,MIA,5.0,4.498377581332684,4.69
crowdja01,2023-11-01,MIL,TOR,1.0,1.944053254712836,1.43
crowdja01,2023-11-03,MIL,NYK,6.0,5.506782694607107,5.28
crowdja01,2023-11-06,MIL,BRK,5.0,2.9345178815122663,4.12
crowdja01,2023-11-08,MIL,DET,5.0,5.4827824371150395,5.27
crowdja01,2023-11-09,MIL,IND,4.0,4.458169245972838,4.12
crowdja01,2023-11-11,MIL,ORL,2.0,3.416189985355872,4.24
crowdja01,2024-01-17,MIL,CLE,1.0,2.3913966394724646,1.19
crowdja01,2024-01-20,MIL,DET,2.0,1.9679127958774734,2.06
crowdja01,2024-01-22,MIL,DET,2.0,1.4809655401663704,1.5
crowdja01,2024-01-24,MIL,CLE,3.0,2.529130887444234,2.71
crowdja01,2024-01-26,MIL,CLE,3.0,2.5345016659516686,2.29
crowdja01,2024-01-27,MIL,NOP,4.0,3.5131804696017004,3.68
crowdja01,2024-01-29,MIL,DEN,0.0,1.469153235609071,0.59
crowdja01,2024-01-31,MIL,POR,5.0,4.518177290705988,4.33
crowdja01,2024-02-03,MIL,DAL,2.0,0.9764570133099322,1.44
crowdja01,2024-02-04,MIL,UTA,2.0,3.5655773040596666,2.91
crowdja01,2024-02-06,MIL,PHO,6.0,4.081792282278562,3.11
crowdja01,2024-02-08,MIL,MIN,8.0,5.035399960338878,4.07
crowdja01,2024-02-09,MIL,CHO,2.0,4.188640830749976,3.28
