Player ID,Date,Team,Opponent,points,Predicted points (Linear Model),Predicted points (Random Forest)
achiupr01,2023-10-25,tor,min,8.0,10.329188522727923,8.16
achiupr01,2023-10-25,tor,min,8.0,10.99612942142056,8.6
achiupr01,2023-10-27,tor,chi,8.0,6.545304945790429,8.18
achiupr01,2023-10-27,tor,chi,8.0,7.339749266125454,8.09
achiupr01,2023-10-28,tor,phi,6.0,7.3551391045622845,6.32
achiupr01,2023-10-28,tor,phi,6.0,7.717851967020367,6.31
achiupr01,2023-11-19,tor,det,12.0,8.99681227418114,11.92
achiupr01,2023-11-21,tor,orl,5.0,8.043525513800091,9.65
achiupr01,2023-11-21,tor,orl,5.0,7.325071178801089,5.23
achiupr01,2023-12-01,tor,nyk,8.0,10.892115865062648,9.23
achiupr01,2023-12-06,tor,mia,9.0,6.735707036933327,8.78
achiupr01,2023-12-06,tor,mia,9.0,7.629513609345288,8.84
achiupr01,2023-12-08,tor,cho,17.0,12.865648187013264,16.38
achiupr01,2023-12-08,tor,cho,17.0,12.652943788675604,15.5
achiupr01,2023-12-11,tor,nyk,9.0,12.725487640884788,15.96
achiupr01,2023-12-11,tor,nyk,9.0,12.064881671587347,10.32
achiupr01,2023-12-13,tor,atl,7.0,6.237792780044226,7.26
achiupr01,2023-12-13,tor,atl,7.0,7.3888178427692415,7.37
achiupr01,2023-12-15,tor,atl,9.0,8.374052283504591,7.31
achiupr01,2023-12-15,tor,atl,9.0,8.639315355053528,8.68
achiupr01,2023-12-18,tor,cho,12.0,11.418177444722518,10.8
achiupr01,2023-12-18,tor,cho,12.0,11.04120447470986,10.78
achiupr01,2023-12-20,tor,den,13.0,13.542574591075438,12.76
achiupr01,2023-12-20,tor,den,13.0,12.912611452423821,12.67
achiupr01,2023-12-22,tor,phi,4.0,8.547508848004009,5.59
achiupr01,2023-12-22,tor,phi,4.0,8.757596748316036,8.09
achiupr01,2023-12-23,tor,uta,8.0,5.103776784440549,5.81
achiupr01,2023-12-23,tor,uta,8.0,6.336103472409388,7.24
achiupr01,2023-12-27,tor,was,3.0,5.688830656035081,4.99
achiupr01,2023-12-27,tor,was,3.0,5.189688646427373,3.2
achiupr01,2023-12-29,tor,bos,0.0,0.6963221514003991,0.34
achiupr01,2023-12-29,tor,bos,0.0,1.652100627314079,0.43
achiupr01,2024-01-09,nyk,por,2.0,1.922601474037745,2.0
achiupr01,2024-01-11,nyk,dal,7.0,4.638414657643794,7.01
achiupr01,2024-01-11,nyk,dal,7.0,4.4824070943280425,4.95
achiupr01,2024-01-13,nyk,mem,0.0,3.5908582827132483,0.52
achiupr01,2024-01-13,nyk,mem,0.0,3.1865031343511476,0.0
achiupr01,2024-01-15,nyk,orl,6.0,3.35026449826122,3.11
achiupr01,2024-01-15,nyk,orl,6.0,4.222947585885852,6.0
achiupr01,2024-01-17,nyk,hou,0.0,3.2252390077380553,4.2
achiupr01,2024-01-17,nyk,hou,0.0,2.4556920727683047,0.0
achiupr01,2024-01-18,nyk,was,2.0,0.4352460783670258,0.97
achiupr01,2024-01-18,nyk,was,2.0,1.261693387121433,1.77
achiupr01,2024-01-20,nyk,tor,18.0,10.765710350108234,18.01
achiupr01,2024-01-20,nyk,tor,18.0,10.065797876208954,15.25
achiupr01,2024-01-23,nyk,brk,6.0,12.810977059686653,10.08
achiupr01,2024-01-23,nyk,brk,6.0,10.48795760532934,6.29
achiupr01,2024-01-25,nyk,den,2.0,1.0264511546745203,3.24
achiupr01,2024-01-25,nyk,den,2.0,3.3124532933375717,3.43
achiupr01,2024-01-27,nyk,mia,4.0,3.165803707744683,3.67
achiupr01,2024-01-27,nyk,mia,4.0,3.6461286942642666,3.98
achiupr01,2024-01-29,nyk,cho,9.0,7.573844738591906,9.0
achiupr01,2024-01-29,nyk,cho,9.0,7.080193866741208,7.9
achiupr01,2024-01-30,nyk,uta,18.0,15.044272442899837,17.97
achiupr01,2024-01-30,nyk,uta,18.0,13.851418073238317,14.14
achiupr01,2024-02-01,nyk,ind,12.0,15.247323654793636,15.78
achiupr01,2024-02-01,nyk,ind,12.0,13.884854667590739,12.14
achiupr01,2024-02-03,nyk,lal,10.0,9.000510398490901,10.59
achiupr01,2024-02-03,nyk,lal,10.0,10.199529200211932,10.57
achiupr01,2024-02-06,nyk,mem,17.0,13.438155294151807,17.01
achiupr01,2024-02-06,nyk,mem,17.0,13.737691576517722,16.4
achiupr01,2024-02-08,nyk,dal,13.0,15.928016947923767,14.15
achiupr01,2024-02-08,nyk,dal,13.0,14.942991316183074,13.05
achiupr01,2024-02-10,nyk,ind,15.0,13.449755092545454,13.99
achiupr01,2024-02-10,nyk,ind,15.0,13.918164267398376,14.74
achiupr01,2024-02-12,nyk,hou,8.0,11.421929254737801,7.99
achiupr01,2024-02-12,nyk,hou,8.0,11.376970701295342,8.85
achiupr01,2024-02-14,nyk,orl,23.0,15.53699568011379,20.74
achiupr01,2024-02-14,nyk,orl,23.0,16.28100407935581,22.08
achiupr01,2024-02-22,nyk,phi,18.0,23.451840097311624,18.59
achiupr01,2024-02-22,nyk,phi,18.0,21.061375841431925,18.96
achiupr01,2024-02-24,nyk,bos,8.0,11.36610765223385,8.0
achiupr01,2024-02-24,nyk,bos,8.0,12.577135359784544,11.34
achiupr01,2024-02-26,nyk,det,4.0,3.979400162088249,4.52
achiupr01,2024-02-26,nyk,det,4.0,6.005088732170323,4.79
achiupr01,2024-02-27,nyk,nop,15.0,10.06228363793098,14.66
achiupr01,2024-02-27,nyk,nop,15.0,9.93311202353494,12.34
achiupr01,2024-02-29,nyk,gsw,3.0,8.872671141610153,6.14
achiupr01,2024-02-29,nyk,gsw,3.0,7.752602021423452,3.0
achiupr01,2024-03-03,nyk,cle,14.0,8.879048963761038,5.58
achiupr01,2024-03-03,nyk,cle,14.0,10.246448772541589,13.58
achiupr01,2024-03-05,nyk,atl,15.0,17.751939750301055,14.38
achiupr01,2024-03-05,nyk,atl,15.0,15.42814865147587,14.74
achiupr01,2024-03-08,nyk,orl,15.0,14.122790324244955,15.1
achiupr01,2024-03-08,nyk,orl,15.0,14.183942926528685,15.0
achiupr01,2024-03-10,nyk,phi,8.0,10.768625512940135,8.0
achiupr01,2024-03-10,nyk,phi,8.0,11.082764668824876,9.95
achiupr01,2024-03-12,nyk,phi,13.0,9.83127493603172,10.08
achiupr01,2024-03-12,nyk,phi,13.0,11.056614159182832,12.67
achiupr01,2024-03-14,nyk,por,4.0,8.338237348299685,4.78
achiupr01,2024-03-14,nyk,por,4.0,7.799034512361228,4.39
achiupr01,2024-03-16,nyk,sac,2.0,0.9570578825400238,2.09
achiupr01,2024-03-16,nyk,sac,2.0,2.5142581953871344,2.56
achiupr01,2024-03-18,nyk,gsw,6.0,4.456782292592276,5.44
achiupr01,2024-03-18,nyk,gsw,6.0,4.61384888934973,5.81
achiupr01,2024-03-21,nyk,den,9.0,9.021376850312553,8.84
achiupr01,2024-03-21,nyk,den,9.0,8.229498270663587,7.99
achiupr01,2024-03-23,nyk,brk,0.0,4.5263613341991595,0.0
achiupr01,2024-03-23,nyk,brk,0.0,4.4222460271594555,0.69
achiupr01,2024-03-25,nyk,det,9.0,4.9492351283283,2.87
achiupr01,2024-03-25,nyk,det,9.0,5.960790989087191,8.91
achiupr01,2024-03-27,nyk,tor,19.0,16.569850233043255,18.45
achiupr01,2024-03-27,nyk,tor,19.0,14.774793539846472,16.89
achiupr01,2024-03-29,nyk,sas,6.0,11.582016315382639,11.0
achiupr01,2024-03-29,nyk,sas,6.0,10.6078368304556,6.83
achiupr01,2024-03-31,nyk,okc,8.0,4.042444441597509,7.41
achiupr01,2024-03-31,nyk,okc,8.0,5.991471185684205,7.49
achiupr01,2024-04-02,nyk,mia,2.0,5.177686631048754,2.06
achiupr01,2024-04-02,nyk,mia,2.0,5.268884191867766,3.04
achiupr01,2024-04-04,nyk,sac,0.0,0.01952727574830268,0.83
achiupr01,2024-04-04,nyk,sac,0.0,0.9554813844076652,0.59
achiupr01,2024-04-05,nyk,chi,0.0,0.052255268893047296,0.0
achiupr01,2024-04-05,nyk,chi,0.0,0.33366885325829204,0.0
achiupr01,2024-04-07,nyk,mil,0.0,0.5685062375220841,0.0
achiupr01,2024-04-07,nyk,mil,0.0,0.5869218946273187,0.0
adebaba01,2023-11-11,mia,atl,26.0,27.539411598466174,26.84
adebaba01,2023-11-12,mia,sas,24.0,23.376404109266318,24.8
adebaba01,2023-11-12,mia,sas,24.0,24.019130888034972,24.79
adebaba01,2023-11-14,mia,cho,21.0,21.715600963140005,21.86
adebaba01,2023-11-14,mia,cho,21.0,22.306878318039985,21.17
adebaba01,2023-11-16,mia,brk,20.0,19.741918361411237,20.37
adebaba01,2023-11-16,mia,brk,20.0,20.19248822185215,20.46
adebaba01,2023-11-18,mia,chi,24.0,21.828989819197496,22.5
adebaba01,2023-11-18,mia,chi,24.0,21.746797896614567,23.21
adebaba01,2023-11-20,mia,chi,23.0,24.104893701593916,23.64
adebaba01,2023-11-20,mia,chi,23.0,23.468219373386894,23.62
adebaba01,2023-12-28,mia,gsw,17.0,20.434361911537763,17.44
adebaba01,2023-12-30,mia,uta,28.0,22.897627494139435,21.73
adebaba01,2023-12-30,mia,uta,28.0,24.034576080969792,25.91
adebaba01,2024-01-01,mia,lac,21.0,25.59133109450491,25.03
adebaba01,2024-01-01,mia,lac,21.0,23.858025804007454,21.34
adebaba01,2024-01-03,mia,lal,15.0,16.095400124825275,15.32
adebaba01,2024-01-03,mia,lal,15.0,17.420654474182662,16.75
adebaba01,2024-01-05,mia,pho,28.0,21.57048175559933,24.87
adebaba01,2024-01-05,mia,pho,28.0,22.12292798675552,24.77
adebaba01,2024-01-08,mia,hou,22.0,26.984572247050906,23.94
adebaba01,2024-01-08,mia,hou,22.0,25.05423015226711,23.47
adebaba01,2024-01-10,mia,okc,25.0,22.325655911916094,22.98
adebaba01,2024-01-10,mia,okc,25.0,23.053575897458813,23.97
adebaba01,2024-01-12,mia,orl,21.0,22.43999630998858,22.26
adebaba01,2024-01-12,mia,orl,21.0,22.154497571688935,22.62
adebaba01,2024-01-14,mia,cho,24.0,22.03770975705867,22.2
adebaba01,2024-01-14,mia,cho,24.0,22.676980076472184,23.75
adebaba01,2024-01-15,mia,brk,11.0,17.37829684112289,11.66
adebaba01,2024-01-15,mia,brk,11.0,17.329531096936527,11.67
adebaba01,2024-01-17,mia,tor,16.0,11.635014155215778,14.98
adebaba01,2024-01-17,mia,tor,16.0,13.321060529883798,15.79
adebaba01,2024-01-19,mia,atl,21.0,19.828483255010426,20.1
adebaba01,2024-01-19,mia,atl,21.0,18.683393270248928,19.68
adebaba01,2024-01-21,mia,orl,22.0,22.351635706868315,21.94
adebaba01,2024-01-21,mia,orl,22.0,21.44976484481542,21.94
adebaba01,2024-01-24,mia,mem,15.0,17.905605039503698,15.53
adebaba01,2024-01-24,mia,mem,15.0,18.36772150154836,18.15
adebaba01,2024-01-25,mia,bos,19.0,16.2166598905856,16.18
adebaba01,2024-01-25,mia,bos,19.0,17.130546163255822,18.57
adebaba01,2024-01-27,mia,nyk,12.0,15.282839651807546,12.45
adebaba01,2024-01-27,mia,nyk,12.0,14.879447962041894,12.12
adebaba01,2024-01-29,mia,pho,8.0,8.356337277014942,8.63
adebaba01,2024-01-29,mia,pho,8.0,9.629774697215472,9.4
adebaba01,2024-01-31,mia,sac,16.0,12.209344664680653,15.41
adebaba01,2024-01-31,mia,sac,16.0,12.45376437771449,15.15
adebaba01,2024-02-02,mia,was,20.0,20.32480014385775,19.83
adebaba01,2024-02-02,mia,was,20.0,18.78873023647366,18.27
adebaba01,2024-02-04,mia,lac,14.0,16.263022240608947,15.65
adebaba01,2024-02-04,mia,lac,14.0,15.980405958362477,15.11
adebaba01,2024-02-06,mia,orl,14.0,12.185832368601847,14.07
adebaba01,2024-02-06,mia,orl,14.0,13.161167987607818,13.93
adebaba01,2024-02-07,mia,sas,20.0,16.85208543310481,19.84
adebaba01,2024-02-07,mia,sas,20.0,16.84114395473722,19.4
adebaba01,2024-02-11,mia,bos,22.0,22.571341478609938,21.44
adebaba01,2024-02-11,mia,bos,22.0,21.23827469117913,21.69
adebaba01,2024-02-13,mia,mil,16.0,18.402284579098882,16.6
adebaba01,2024-02-13,mia,mil,16.0,18.661408054613446,16.77
adebaba01,2024-02-14,mia,phi,23.0,19.382704513389513,21.61
adebaba01,2024-02-14,mia,phi,23.0,19.96562275658048,22.87
adebaba01,2024-02-23,mia,nop,24.0,25.33481173103179,23.65
adebaba01,2024-02-23,mia,nop,24.0,24.180568356747337,23.7
adebaba01,2024-02-26,mia,sac,28.0,25.482810313065755,25.97
adebaba01,2024-02-26,mia,sac,28.0,25.27290693612155,25.53
adebaba01,2024-02-27,mia,por,13.0,19.8128722585912,13.88
adebaba01,2024-02-27,mia,por,13.0,19.761522017799066,16.73
adebaba01,2024-02-29,mia,den,22.0,16.03780557222156,17.25
adebaba01,2024-02-29,mia,den,22.0,18.145474993373135,19.34
adebaba01,2024-03-02,mia,uta,23.0,25.333830122018377,22.32
adebaba01,2024-03-02,mia,uta,23.0,23.69984036660331,22.78
adebaba01,2024-03-05,mia,det,18.0,19.892152852151497,19.79
adebaba01,2024-03-05,mia,det,18.0,19.94897544519459,19.74
adebaba01,2024-03-07,mia,dal,14.0,14.448733883800342,14.27
adebaba01,2024-03-07,mia,dal,14.0,15.460065147064697,14.57
adebaba01,2024-03-08,mia,okc,5.0,8.65642646908828,5.96
adebaba01,2024-03-08,mia,okc,5.0,9.534773703006456,8.36
adebaba01,2024-03-10,mia,was,16.0,11.00232706109672,11.44
adebaba01,2024-03-10,mia,was,16.0,12.044165909964562,15.4
adebaba01,2024-03-13,mia,den,17.0,20.01882711801396,16.81
adebaba01,2024-03-13,mia,den,17.0,17.912736272254605,16.61
adebaba01,2024-03-15,mia,det,22.0,18.807241119068614,19.98
adebaba01,2024-03-15,mia,det,22.0,18.540750163016817,19.36
adebaba01,2024-03-17,mia,det,20.0,20.902817370402317,21.63
adebaba01,2024-03-17,mia,det,20.0,20.182936060151007,20.39
adebaba01,2024-03-18,mia,phi,20.0,18.616003078347553,19.97
adebaba01,2024-03-18,mia,phi,20.0,19.2172866274746,19.99
adebaba01,2024-03-31,mia,was,22.0,20.33076881855517,21.52
adebaba01,2024-04-02,mia,nyk,15.0,17.819877046035543,15.56
adebaba01,2024-04-02,mia,nyk,15.0,18.176943001625936,16.86
adebaba01,2024-04-04,mia,phi,14.0,12.506153218913564,14.38
adebaba01,2024-04-04,mia,phi,14.0,13.597532722995755,14.44
adebaba01,2024-04-05,mia,hou,18.0,15.92566706197942,17.04
adebaba01,2024-04-05,mia,hou,18.0,16.07468181656565,16.26
adebaba01,2024-04-07,mia,ind,20.0,20.15059903027771,18.81
adebaba01,2024-04-07,mia,ind,20.0,19.347067365753226,18.99
adebaba01,2024-04-09,mia,atl,10.0,14.838681568917456,10.3
adebaba01,2024-04-09,mia,atl,10.0,15.038411208689286,12.9
adebaba01,2024-04-10,mia,dal,8.0,6.689365116577941,8.13
adebaba01,2024-04-10,mia,dal,8.0,8.200354306804112,8.62
adebaba01,2024-04-12,mia,tor,19.0,13.37672363496768,18.62
adebaba01,2024-04-12,mia,tor,19.0,13.107487111202282,16.18
adebaba01,2024-04-14,mia,tor,17.0,20.363039392728254,17.14
adebaba01,2024-04-14,mia,tor,17.0,18.567519414731024,17.07
agbajoc01,2023-10-25,uta,sac,5.0,1.817417090959682,6.68
agbajoc01,2023-10-25,uta,sac,5.0,5.13754148945316,7.31
agbajoc01,2023-10-27,uta,lac,2.0,3.656194103050485,2.64
agbajoc01,2023-10-27,uta,lac,2.0,4.183411951593392,3.27
agbajoc01,2023-10-28,uta,pho,0.0,1.2246746655985088,1.13
agbajoc01,2023-10-28,uta,pho,0.0,1.687517540813221,0.42
agbajoc01,2023-10-30,uta,den,0.0,0.17662889420081226,0.0
agbajoc01,2023-10-30,uta,den,0.0,0.2898700647373274,0.0
agbajoc01,2023-11-01,uta,mem,6.0,3.329819730541104,6.0
agbajoc01,2023-11-01,uta,mem,6.0,3.0859414652838595,0.67
agbajoc01,2023-11-02,uta,orl,2.0,4.662474900014862,2.11
agbajoc01,2023-11-02,uta,orl,2.0,3.7500928411595913,2.0
agbajoc01,2023-11-04,uta,min,8.0,5.100628910790718,7.6
agbajoc01,2023-11-04,uta,min,8.0,5.6538763041889615,8.0
agbajoc01,2023-11-06,uta,chi,3.0,5.793493073479388,4.48
agbajoc01,2023-11-06,uta,chi,3.0,5.025058074328309,3.0
agbajoc01,2023-11-08,uta,ind,3.0,1.9949908148383968,3.0
agbajoc01,2023-11-08,uta,ind,3.0,2.860403625570722,3.02
agbajoc01,2023-11-10,uta,mem,15.0,9.26231330608785,14.75
agbajoc01,2023-11-10,uta,mem,15.0,9.020572097070058,11.15
agbajoc01,2023-11-14,uta,por,6.0,11.351623201468481,12.56
agbajoc01,2023-11-14,uta,por,6.0,9.597843466683333,6.0
agbajoc01,2023-11-17,uta,pho,8.0,5.234634734468086,7.77
agbajoc01,2023-11-17,uta,pho,8.0,6.515832986796753,7.79
agbajoc01,2023-11-19,uta,pho,3.0,5.629154502999371,3.25
agbajoc01,2023-11-19,uta,pho,3.0,5.589452501279476,5.54
agbajoc01,2023-11-21,uta,lal,0.0,0.6497836150973114,0.52
agbajoc01,2023-11-21,uta,lal,0.0,1.4899876401965044,0.48
agbajoc01,2023-11-22,uta,por,9.0,4.7825625793153135,8.81
agbajoc01,2023-11-22,uta,por,9.0,4.861427451086914,8.46
agbajoc01,2023-11-25,uta,nop,9.0,11.82054858396539,9.03
agbajoc01,2023-11-25,uta,nop,9.0,10.127967375943271,8.97
agbajoc01,2023-11-27,uta,nop,12.0,9.584782128555185,10.56
agbajoc01,2023-11-27,uta,nop,12.0,9.480225847018191,10.15
agbajoc01,2023-11-29,uta,mem,5.0,7.708584840780613,5.58
agbajoc01,2023-11-29,uta,mem,5.0,7.679009760803332,7.22
agbajoc01,2023-11-30,uta,min,13.0,9.069051043695229,10.95
agbajoc01,2023-11-30,uta,min,13.0,10.272499851256981,12.27
agbajoc01,2023-12-02,uta,por,6.0,9.765907949479722,11.3
agbajoc01,2023-12-02,uta,por,6.0,8.664246859417549,6.56
agbajoc01,2023-12-06,uta,dal,21.0,13.355728571984049,19.08
agbajoc01,2023-12-06,uta,dal,21.0,13.963729054628134,18.61
agbajoc01,2023-12-08,uta,lac,5.0,12.626785137928051,17.2
agbajoc01,2023-12-08,uta,lac,5.0,11.235842704366002,5.19
agbajoc01,2023-12-11,uta,okc,2.0,0.17570342124847227,2.42
agbajoc01,2023-12-11,uta,okc,2.0,2.691958664548978,2.84
agbajoc01,2023-12-13,uta,nyk,5.0,4.4505343661647006,2.44
agbajoc01,2023-12-13,uta,nyk,5.0,4.682911706299086,4.81
agbajoc01,2023-12-14,uta,por,16.0,12.04181905451199,15.98
agbajoc01,2023-12-14,uta,por,16.0,11.38648276006155,13.54
agbajoc01,2023-12-16,uta,sac,5.0,10.445075474901557,12.03
agbajoc01,2023-12-16,uta,sac,5.0,8.820139876171801,5.01
agbajoc01,2023-12-18,uta,brk,13.0,8.635222465898943,10.25
agbajoc01,2023-12-18,uta,brk,13.0,10.211228425320678,12.49
agbajoc01,2023-12-20,uta,cle,3.0,8.284880367115681,5.15
agbajoc01,2023-12-20,uta,cle,3.0,7.511692101109084,3.0
agbajoc01,2023-12-21,uta,det,18.0,10.869685215687674,13.37
agbajoc01,2023-12-21,uta,det,18.0,11.569987850963933,17.51
agbajoc01,2023-12-23,uta,tor,9.0,14.97373055117286,10.06
agbajoc01,2023-12-23,uta,tor,9.0,12.971857916994342,9.34
agbajoc01,2023-12-26,uta,sas,10.0,7.3172721167606,10.01
agbajoc01,2023-12-26,uta,sas,10.0,8.70941457170393,10.0
agbajoc01,2023-12-28,uta,nop,2.0,6.093437378247605,2.0
agbajoc01,2023-12-28,uta,nop,2.0,6.179935632890421,3.07
agbajoc01,2023-12-30,uta,mia,0.0,0.0,0.48
agbajoc01,2023-12-30,uta,mia,0.0,0.4463340264409783,0.59
agbajoc01,2024-01-01,uta,dal,2.0,1.6196996537614652,1.92
agbajoc01,2024-01-01,uta,dal,2.0,2.116555918384438,1.94
agbajoc01,2024-01-03,uta,det,3.0,3.7448130031120743,2.95
agbajoc01,2024-01-03,uta,det,3.0,3.217833634328138,2.71
agbajoc01,2024-01-05,uta,bos,5.0,4.481376063806205,4.94
agbajoc01,2024-01-05,uta,bos,5.0,4.171131345698527,5.01
agbajoc01,2024-01-06,uta,phi,0.0,2.543389579255356,0.1
agbajoc01,2024-01-06,uta,phi,0.0,2.44344458798205,0.12
agbajoc01,2024-01-08,uta,mil,2.0,0.5631122701075786,1.2
agbajoc01,2024-01-08,uta,mil,2.0,1.301436647456166,1.96
agbajoc01,2024-01-10,uta,den,0.0,1.2621721473635732,0.5
agbajoc01,2024-01-10,uta,den,0.0,0.9660250349827828,0.02
agbajoc01,2024-01-12,uta,tor,8.0,4.2071162424776904,7.92
agbajoc01,2024-01-12,uta,tor,8.0,4.360740619696487,7.94
agbajoc01,2024-01-13,uta,lal,2.0,5.605204640763426,2.39
agbajoc01,2024-01-13,uta,lal,2.0,4.4510459379545475,2.0
agbajoc01,2024-01-15,uta,ind,4.0,2.157134233057858,3.96
agbajoc01,2024-01-15,uta,ind,4.0,3.098226705490891,3.77
agbajoc01,2024-01-18,uta,okc,4.0,4.801899874488091,4.01
agbajoc01,2024-01-18,uta,okc,4.0,4.333773901657006,4.01
agbajoc01,2024-01-20,uta,hou,0.0,2.13053385784048,0.04
agbajoc01,2024-01-20,uta,hou,0.0,2.366835566652737,0.14
agbajoc01,2024-01-23,uta,nop,5.0,2.757903565081178,3.96
agbajoc01,2024-01-23,uta,nop,5.0,3.1546500925496233,4.7
agbajoc01,2024-01-25,uta,was,0.0,2.390786155576463,1.6466666666666665
agbajoc01,2024-01-25,uta,was,0.0,1.7380538089569653,0.05
agbajoc01,2024-01-27,uta,cho,5.0,2.6552077052255068,4.19
agbajoc01,2024-01-27,uta,cho,5.0,3.2668394217679224,5.0
agbajoc01,2024-01-29,uta,brk,4.0,5.709831917368857,4.03
agbajoc01,2024-01-29,uta,brk,4.0,4.870262683380499,4.02
agbajoc01,2024-01-30,uta,nyk,3.0,3.071695446715231,3.7
agbajoc01,2024-01-30,uta,nyk,3.0,3.379310227870471,3.21
agbajoc01,2024-02-01,uta,phi,0.0,1.3314421735704858,0.0
agbajoc01,2024-02-01,uta,phi,0.0,1.614883196659932,0.09
agbajoc01,2024-02-04,uta,mil,3.0,1.84186102207149,0.89
agbajoc01,2024-02-04,uta,mil,3.0,2.28895372387143,3.0
agbajoc01,2024-02-23,tor,atl,14.0,8.202157870075805,11.9
agbajoc01,2024-02-26,tor,ind,13.0,17.3586822532434,12.99
agbajoc01,2024-02-26,tor,ind,13.0,15.387668481851385,13.09
agbajoc01,2024-02-28,tor,dal,0.0,6.591351873729837,0.62
agbajoc01,2024-02-28,tor,dal,0.0,7.453896883523321,8.18
agbajoc01,2024-03-01,tor,gsw,2.0,0.0,1.59
agbajoc01,2024-03-01,tor,gsw,2.0,1.1282869595037917,1.68
agbajoc01,2024-03-03,tor,cho,13.0,8.258904035703582,13.15
agbajoc01,2024-03-03,tor,cho,13.0,6.892370806291017,10.29
agbajoc01,2024-03-05,tor,nop,3.0,7.893815404289881,6.62
agbajoc01,2024-03-05,tor,nop,3.0,7.102593518101967,2.99
agbajoc01,2024-03-07,tor,pho,3.0,0.8035258415770956,3.17
agbajoc01,2024-03-07,tor,pho,3.0,2.110239937048391,3.14
agbajoc01,2024-03-09,tor,por,7.0,5.324218740786805,6.92
agbajoc01,2024-03-09,tor,por,7.0,5.386807691368433,5.73
agbajoc01,2024-03-11,tor,den,8.0,9.020059299324442,7.9
agbajoc01,2024-03-11,tor,den,8.0,8.10753026586358,7.95
agbajoc01,2024-03-13,tor,det,0.0,4.141585981294497,0.16
agbajoc01,2024-03-13,tor,det,0.0,4.486189364318537,3.88
agbajoc01,2024-03-15,tor,orl,8.0,4.468075983262674,4.2
agbajoc01,2024-03-15,tor,orl,8.0,5.200339563215329,8.0
agbajoc01,2024-03-17,tor,orl,9.0,10.995180283441648,8.86
agbajoc01,2024-03-17,tor,orl,9.0,9.613810632603416,8.82
agbajoc01,2024-03-20,tor,sac,13.0,10.735918020564359,12.76
agbajoc01,2024-03-20,tor,sac,13.0,10.556932508595054,10.96
agbajoc01,2024-03-22,tor,okc,12.0,12.875575572378697,12.26
agbajoc01,2024-03-22,tor,okc,12.0,12.225619148620474,12.36
agbajoc01,2024-03-23,tor,was,12.0,11.129100244076973,11.97
agbajoc01,2024-03-23,tor,was,12.0,11.454047861630281,11.99
agbajoc01,2024-03-25,tor,brk,11.0,11.218052907443877,11.5
agbajoc01,2024-03-25,tor,brk,11.0,11.377393744634968,11.16
agbajoc01,2024-03-27,tor,nyk,0.0,5.339183772374545,0.0
agbajoc01,2024-03-27,tor,nyk,0.0,5.838338724596656,2.17
agbajoc01,2024-04-12,tor,mia,7.0,7.663148598703101,6.99
agbajoc01,2024-04-14,tor,mia,10.0,8.174289630684466,9.15
agbajoc01,2024-04-14,tor,mia,10.0,8.25670028341814,8.27
aldamsa01,2023-11-14,mem,lal,24.0,16.53102914535539,20.84
aldamsa01,2023-11-18,mem,sas,17.0,22.60060406353024,18.62
aldamsa01,2023-11-18,mem,sas,17.0,20.322747661630366,17.23
aldamsa01,2023-11-19,mem,bos,28.0,21.703744835552328,23.16
aldamsa01,2023-11-19,mem,bos,28.0,22.376039359644437,22.78
aldamsa01,2023-11-22,mem,hou,8.0,17.08805489586451,10.45
aldamsa01,2023-11-22,mem,hou,8.0,16.462320276100193,8.39
aldamsa01,2023-11-24,mem,pho,21.0,13.084164842361496,18.7
aldamsa01,2023-11-24,mem,pho,21.0,15.647497024074731,19.48
aldamsa01,2023-11-26,mem,min,14.0,19.299171143170206,17.04
aldamsa01,2023-11-26,mem,min,14.0,17.445534513757913,14.39
aldamsa01,2023-11-29,mem,uta,11.0,10.823981669987047,11.37
aldamsa01,2023-11-29,mem,uta,11.0,12.146472709542149,11.44
aldamsa01,2023-12-01,mem,dal,17.0,14.154990906644352,14.95
aldamsa01,2023-12-01,mem,dal,17.0,14.231667179578078,15.42
aldamsa01,2023-12-02,mem,pho,7.0,11.838496207526102,8.55
aldamsa01,2023-12-02,mem,pho,7.0,11.365845896201161,7.35
aldamsa01,2023-12-06,mem,det,7.0,4.728208209331324,7.14
aldamsa01,2023-12-06,mem,det,7.0,6.183616320981337,6.99
aldamsa01,2023-12-08,mem,min,9.0,8.29245375695002,8.7
aldamsa01,2023-12-08,mem,min,9.0,8.267512353268165,8.09
aldamsa01,2023-12-11,mem,dal,6.0,7.827260663261511,6.16
aldamsa01,2023-12-11,mem,dal,6.0,7.688877052828007,6.36
aldamsa01,2023-12-13,mem,hou,7.0,6.306026346843498,6.6
aldamsa01,2023-12-13,mem,hou,7.0,6.5824695084560325,6.87
aldamsa01,2023-12-15,mem,hou,11.0,9.436817925723465,10.82
aldamsa01,2023-12-15,mem,hou,11.0,9.211649473412365,10.82
aldamsa01,2023-12-18,mem,okc,9.0,10.560569771662744,9.9
aldamsa01,2023-12-18,mem,okc,9.0,9.84135101856414,9.08
aldamsa01,2023-12-19,mem,nop,8.0,7.861114651054508,8.09
aldamsa01,2023-12-19,mem,nop,8.0,8.28331490830103,8.11
aldamsa01,2023-12-21,mem,ind,13.0,10.482588602862306,11.65
aldamsa01,2023-12-21,mem,ind,13.0,10.569380617652916,11.7
aldamsa01,2023-12-23,mem,atl,6.0,9.439575020326242,8.5
aldamsa01,2023-12-23,mem,atl,6.0,8.952149766195749,6.31
